,symbol,name,area,industry,fullname,enname,market,list_date,code,exchange
2826,600487,亨通光电,江苏,通信设备,江苏亨通光电股份有限公司,"Hengtong Optic-Electric Co.,Ltd",主板,20030822,sh.600487,沪
2827,600488,天药股份,天津,化学制药,天津天药药业股份有限公司,"Tianjin Tianyao Pharmaceuticals Co.,Ltd.",主板,20010618,sh.600488,沪
2828,600489,中金黄金,北京,黄金,中金黄金股份有限公司,"Zhongjin Gold Corp., Ltd",主板,20030814,sh.600489,沪
2829,600490,鹏欣资源,上海,铜,鹏欣环球资源股份有限公司,"Pengxin International Mining Co.,Ltd",主板,20030626,sh.600490,沪
2830,600491,龙元建设,浙江,建筑工程,龙元建设集团股份有限公司,"Long Yuan Construction Group Co.,Ltd",主板,20040524,sh.600491,沪
2831,600493,凤竹纺织,福建,纺织,福建凤竹纺织科技股份有限公司,"Fujian Fynex Textile Science & Technology Co.,Ltd",主板,20040421,sh.600493,沪
2832,600495,晋西车轴,山西,运输设备,晋西车轴股份有限公司,Jinxi Axle Company Limited,主板,20040526,sh.600495,沪
2833,600496,精工钢构,安徽,钢加工,长江精工钢结构(集团)股份有限公司,"Changjiang & Jinggong Steel Building (Group) Co.,Ltd",主板,20020605,sh.600496,沪
2834,600497,驰宏锌锗,云南,铅锌,云南驰宏锌锗股份有限公司,"Yunnan Chihong Zinc&Germanium Co.,Ltd.",主板,20040420,sh.600497,沪
2835,600498,烽火通信,湖北,通信设备,烽火通信科技股份有限公司,"Fiberhome Telecommunication Technologies Co.,Ltd.",主板,20010823,sh.600498,沪
2836,600499,科达制造,广东,专用机械,科达制造股份有限公司,"Keda Industrial Group Co., Ltd.",主板,20021010,sh.600499,沪
2837,600500,中化国际,上海,商贸代理,中化国际(控股)股份有限公司,Sinochem International Corporation,主板,20000301,sh.600500,沪
2838,600501,航天晨光,江苏,汽车配件,航天晨光股份有限公司,Aerosun Corporation,主板,20010615,sh.600501,沪
2839,600502,安徽建工,安徽,建筑工程,安徽建工集团股份有限公司,Anhui Construction Engineering Group Corporation Limited,主板,20030415,sh.600502,沪
2840,600503,华丽家族,上海,区域地产,华丽家族股份有限公司,"Deluxe Family Co., Ltd.",主板,20020709,sh.600503,沪
2841,600505,西昌电力,四川,水力发电,四川西昌电力股份有限公司,"Sichuan Xichang Electric Power Co.,Ltd.",主板,20020530,sh.600505,沪
2842,600506,*ST香梨,新疆,种植业,新疆库尔勒香梨股份有限公司,"Xinjiang Korla Pear Co.,Ltd",主板,20011226,sh.600506,沪
2843,600507,方大特钢,江西,特种钢,方大特钢科技股份有限公司,"Fangda Special Steel Technology Co.,Ltd",主板,20030930,sh.600507,沪
2844,600508,上海能源,上海,煤炭开采,上海大屯能源股份有限公司,"Shanghai Datun Energy Resources Co.,Ltd.",主板,20010829,sh.600508,沪
2845,600509,天富能源,新疆,火力发电,新疆天富能源股份有限公司,"Xinjiang Tianfu Energy Co.,Ltd.",主板,20020228,sh.600509,沪
2846,600510,黑牡丹,江苏,全国地产,黑牡丹(集团)股份有限公司,"Black Peony(Group)Co.,Ltd",主板,20020618,sh.600510,沪
2847,600511,国药股份,北京,医药商业,国药集团药业股份有限公司,China National Medicines Corporation Ltd.,主板,20021127,sh.600511,沪
2848,600512,腾达建设,浙江,建筑工程,腾达建设集团股份有限公司,"Tengda Construction Group Co., Ltd.",主板,20021226,sh.600512,沪
2849,600513,联环药业,江苏,化学制药,江苏联环药业股份有限公司,"Jiangsu Lianhuan Pharmaceutical Co.,Ltd.",主板,20030319,sh.600513,沪
2850,600515,*ST基础,海南,全国地产,海航基础设施投资集团股份有限公司,"Hna Infrastructure Investment Group Co., Ltd",主板,20020806,sh.600515,沪
2851,600516,方大炭素,甘肃,矿物制品,方大炭素新材料科技股份有限公司,"Fangda Carbon New Material Co.,Ltd",主板,20020830,sh.600516,沪
2852,600517,国网英大,上海,电气设备,国网英大股份有限公司,"STATE GRID YINGDA CO.,LTD.",主板,20031010,sh.600517,沪
2853,600518,*ST康美,广东,中成药,康美药业股份有限公司,"Kangmei Pharmaceutical Co.,Ltd",主板,20010319,sh.600518,沪
2854,600519,贵州茅台,贵州,白酒,贵州茅台酒股份有限公司,"Kweichow Moutai Co.,Ltd.",主板,20010827,sh.600519,沪
2855,600520,文一科技,安徽,机械基件,文一三佳科技股份有限公司,"WenYi Trinity Technology Co.,Ltd",主板,20020108,sh.600520,沪
2856,600521,华海药业,浙江,化学制药,浙江华海药业股份有限公司,"Zhejiang Huahai Pharmaceutical Co.,Ltd",主板,20030304,sh.600521,沪
2857,600522,中天科技,江苏,通信设备,江苏中天科技股份有限公司,"Jiangsu Zhongtian Technology Co.,Ltd.",主板,20021024,sh.600522,沪
2858,600523,贵航股份,贵州,汽车配件,贵州贵航汽车零部件股份有限公司,"Guizhou Guihang Automotive Components Co.,Ltd",主板,20011227,sh.600523,沪
2859,600525,长园集团,深圳,电气设备,长园科技集团股份有限公司,ChangYuan Technology Group Ltd.,主板,20021202,sh.600525,沪
2860,600526,菲达环保,浙江,环境保护,浙江菲达环保科技股份有限公司,"Zhejiang Feida Enviromental Science & Technology Co.,Ltd.",主板,20020722,sh.600526,沪
2861,600527,江南高纤,江苏,化纤,江苏江南高纤股份有限公司,"Jiangsu Jiangnan High Polymer Fiber Co.,Ltd",主板,20031127,sh.600527,沪
2862,600528,中铁工业,北京,运输设备,中铁高新工业股份有限公司,China Railway Hi-tech Industry Corporation Limited,主板,20010528,sh.600528,沪
2863,600529,山东药玻,山东,医疗保健,山东省药用玻璃股份有限公司,"Shandong Pharmaceutical Glass Co.,Ltd",主板,20020603,sh.600529,沪
2864,600530,交大昂立,上海,医疗保健,上海交大昂立股份有限公司,"Shanghai Jiaoda Onlly Co.,Ltd",主板,20010702,sh.600530,沪
2865,600531,豫光金铅,河南,铅锌,河南豫光金铅股份有限公司,"Henan Yuguang Gold&Lead Co.,Ltd.",主板,20020730,sh.600531,沪
2866,600532,未来股份,上海,医疗保健,上海智汇未来医疗服务股份有限公司,"Shanghai Topcare Medical Services Co., Ltd.",主板,20021031,sh.600532,沪
2867,600533,栖霞建设,江苏,区域地产,南京栖霞建设股份有限公司,"Nanjing Chixia Development Co., Ltd.",主板,20020328,sh.600533,沪
2868,600535,天士力,天津,中成药,天士力医药集团股份有限公司,"TASLY PHARMACEUTICAL GROUP CO.,LTD.",主板,20020823,sh.600535,沪
2869,600536,中国软件,北京,软件服务,中国软件与技术服务股份有限公司,China National Software & Service Company Limited,主板,20020517,sh.600536,沪
2870,600537,亿晶光电,浙江,电气设备,亿晶光电科技股份有限公司,"Eging Photovoltaic Technology Co., Ltd.",主板,20030123,sh.600537,沪
2871,600538,国发股份,广西,医药商业,北海国发川山生物股份有限公司,"Beihai Gofar Chuanshan Biological Co., Ltd.",主板,20030114,sh.600538,沪
2872,600539,狮头股份,山西,水泥,太原狮头水泥股份有限公司,"Taiyuan Lionhead Cement Co.,Ltd.",主板,20010824,sh.600539,沪
2873,600540,新赛股份,新疆,种植业,新疆赛里木现代农业股份有限公司,"Xinjiang Sayram Modern Agriculture Co.,Ltd.",主板,20040107,sh.600540,沪
2874,600543,莫高股份,甘肃,红黄酒,甘肃莫高实业发展股份有限公司,"Gansu Mogao Industrial Development Co.,Ltd.",主板,20040324,sh.600543,沪
2875,600545,卓郎智能,新疆,纺织机械,卓郎智能技术股份有限公司,Saurer Intelligent Technology Co. Ltd.,主板,20031203,sh.600545,沪
2876,600546,山煤国际,山西,煤炭开采,山煤国际能源集团股份有限公司,"Shanxi Coal International Energy Group Co., Ltd",主板,20030731,sh.600546,沪
2877,600547,山东黄金,山东,黄金,山东黄金矿业股份有限公司,"Shandong Gold Mining Co.,Ltd.",主板,20030828,sh.600547,沪
2878,600548,深高速,深圳,路桥,深圳高速公路股份有限公司,Shenzhen Expressway Company Limited,主板,20011225,sh.600548,沪
2879,600549,厦门钨业,福建,小金属,厦门钨业股份有限公司,"Xiamen Tungsten Co.,Ltd.",主板,20021107,sh.600549,沪
2880,600550,保变电气,河北,电气设备,保定天威保变电气股份有限公司,"Baoding Tianwei Baobian Electric Co.,Ltd.",主板,20010228,sh.600550,沪
2881,600551,时代出版,安徽,出版业,时代出版传媒股份有限公司,"Time Publishing and Media Co., Ltd.",主板,20020905,sh.600551,沪
2882,600552,凯盛科技,安徽,玻璃,凯盛科技股份有限公司,"Triumph Science & Technology Co., Ltd",主板,20021108,sh.600552,沪
2883,600555,*ST海创,海南,旅游服务,海航创新股份有限公司,"Hna Innovation Co.,Ltd.",主板,20010328,sh.600555,沪
2884,600556,天下秀,广西,互联网,天下秀数字科技(集团)股份有限公司,"Inmyshow Digital Technology (Group) Co., Ltd.",主板,20010807,sh.600556,沪
2885,600557,康缘药业,江苏,中成药,江苏康缘药业股份有限公司,"Jiangsu Kanion Pharmaceutical Co.,Ltd.",主板,20020918,sh.600557,沪
2886,600558,大西洋,四川,钢加工,四川大西洋焊接材料股份有限公司,"Atlantic China Welding Consumables,Inc.",主板,20010227,sh.600558,沪
2887,600559,老白干酒,河北,白酒,河北衡水老白干酒业股份有限公司,"Hebei Hengshui Laobaigan Liquor Co.,Ltd.",主板,20021029,sh.600559,沪
2888,600560,金自天正,北京,电气设备,北京金自天正智能控制股份有限公司,"Beijing Aritime Intelligent Control Co., Ltd.",主板,20020919,sh.600560,沪
2889,600561,江西长运,江西,公共交通,江西长运股份有限公司,"Jiangxi Changyun Co.,Ltd.",主板,20020716,sh.600561,沪
2890,600562,国睿科技,江苏,通信设备,国睿科技股份有限公司,"Glarun Technology Co.,Ltd.",主板,20030128,sh.600562,沪
2891,600563,法拉电子,福建,元器件,厦门法拉电子股份有限公司,"Xiamen Faratronic Co.,Ltd.",主板,20021210,sh.600563,沪
2892,600565,迪马股份,重庆,全国地产,重庆市迪马实业股份有限公司,"DIMA HOLDINGS Co.,Ltd.",主板,20020723,sh.600565,沪
2893,600566,济川药业,湖北,中成药,湖北济川药业股份有限公司,"Hubei Jumpcan Pharmaceutical Co., Ltd.",主板,20010822,sh.600566,沪
2894,600567,山鹰国际,安徽,造纸,山鹰国际控股股份公司,"Shanying International Holdings Co., Ltd.",主板,20011218,sh.600567,沪
2895,600568,ST中珠,湖北,区域地产,中珠医疗控股股份有限公司,"ZhongZhu Healthcare Holding Co.,Ltd",主板,20010518,sh.600568,沪
2896,600569,安阳钢铁,河南,普钢,安阳钢铁股份有限公司,AnYang Iron & Steel Inc.,主板,20010820,sh.600569,沪
2897,600570,恒生电子,浙江,软件服务,恒生电子股份有限公司,Hundsun Technologies Inc.,主板,20031216,sh.600570,沪
2898,600571,信雅达,浙江,软件服务,信雅达科技股份有限公司,"Sunyard Engineering Co.,Ltd",主板,20021101,sh.600571,沪
2899,600572,康恩贝,浙江,中成药,浙江康恩贝制药股份有限公司,"Zhejiang CONBA Pharmaceutical Co.,Ltd.",主板,20040412,sh.600572,沪
2900,600573,惠泉啤酒,福建,啤酒,福建省燕京惠泉啤酒股份有限公司,"Fujian Yanjing Huiquan Brewery Co.,Ltd",主板,20030226,sh.600573,沪
2901,600575,淮河能源,安徽,水运,淮河能源(集团)股份有限公司,"Huaihe Energy (Group) Co.,Ltd",主板,20030328,sh.600575,沪
2902,600576,祥源文化,浙江,影视音像,浙江祥源文化股份有限公司,"Zhejiang Sunriver Culture Co. ,Ltd.",主板,20030220,sh.600576,沪
